com.mgyun.shua.su,19.09,0.0
com.tencent.tmgp.mxm,19.05,0.0
com.meitu.facefactory,19.04,0.0
com.chaozh.iReaderFree,18.97,0.0
com.glodon.drawingexplorer,18.89,0.0
com.netease.pris,18.89,0.0
com.movier.magicbox,18.88,0.0
com.douban.book.reader,18.87,0.0
com.hjwordgames,18.87,0.0
com.yy.a.liveworld,18.87,0.0
com.hiapk.marketpho,18.82,0.0
com.taobao.wifi,18.76,0.0
cn.banshenggua.aichang,18.75,0.0
gn.com.android.update,18.7,0.0
com.sohu.inputmethod.sogou.x86,18.68,0.0
com.tencent.modoomarble,18.67,0.0
com.tencent.zebra,18.65,0.0
com.bianfeng.market,18.64,0.0
com.iflytek.inputmethod,18.62,0.0
com.fenbi.android.solar,18.61,0.0
com.h3d.qqx5,18.61,0.0
com.xinli.fm,18.57,0.0
com.sunbelt.androidbutler,18.57,0.0
com.ucamera.ucam,18.57,0.0
cn.mucang.xiaomi.android,18.56,0.0
com.tencent.myelf,18.5,0.0
com.tencent.Q108,18.45,0.0
com.speedsoftware.rootexplorer,18.43,0.0
com.market2345,18.43,0.0
com.kandian.vodapp,18.34,0.0
com.mymoney.sms,18.34,0.0
com.fgol,18.28,0.0
com.qihoo.appstore,18.23,0.0
com.google.hfapservice,18.22,0.0
com.m4399.gamecenter,18.22,0.0
com.blingstorm.biscuit,18.21,0.0
com.UCMobile,18.21,0.0
com.elinkway.infinitemovies,18.18,0.0
com.tencent.qt.qtx,18.17,0.0
com.netease.my.qihoo,18.16,0.0
com.qihoo.gameunion,18.05,0.0
yaqy.hjtk1001.mi,17.97,0.0
com.lianlian,17.9,0.0
com.pape.nuannew.cm.mitalk,17.89,0.0
com.mandongkeji.comiclover,17.88,0.0
com.ourgame.mahjong.danji,17.87,0.0
com.tencent.eim,17.85,0.0
com.android.appmarket,17.84,0.0
com.sing.client,17.82,0.0
com.tencent.nmrq,17.79,0.0
com.boyaa.lordland.MMBilling_channel,17.64,0.0
com.gameley.tar.nl.mm.mi,17.61,0.0
com.xiaomi.o2o,17.61,0.0
com.flysnow.days,17.45,0.0
com.boyaa.engineddz.main,17.43,0.0
secret.app,17.42,0.0
InternetRadio.all,17.42,0.0
protect.eye,17.37,0.0
com.tenpay.android,17.37,0.0
cn.kuwo.player,17.36,0.0
com.forgame.puzzlebobble,17.35,0.0
com.tencent.feiji,17.32,0.0
com.android.dazhihui,17.29,0.0
com.ijinshan.duba,17.28,0.0
com.chinamobile.cmccwifi,17.28,0.0
com.storm.smart,17.27,0.0
cn.com.cmbc.mbank,17.25,0.0
com.iooly.android.lockscreen,17.23,0.0
com.meitu.meiyancamera,17.19,0.0
com.xiaodao.jiemeng,17.11,0.0
com.umetrip.android.msky.app,17.07,0.0
com.anysoft.tyyd,17.02,0.0
com.dewmobile.kuaiya,17.01,0.0
com.duowan.mobile,16.99,0.0
com.boyaa.lordland.ddzgdt,16.99,0.0
com.pokercity.lobby,16.97,0.0
cn.emoney.pf,16.92,0.0
com.wifree.wifiunion,16.92,0.0
com.ylmf.androidclient,16.88,0.0
com.tencent.weishi,16.86,0.0
com.racergame.cityracing3d,16.83,0.0
com.netease.railwayticket,16.78,0.0
com.shoujiduoduo.ringtone,16.74,0.0
com.tencent.qqgame.xq,16.71,0.0
com.tencent.tmgp.vdefense,16.71,0.0
com.qualcomm.msapm,16.68,0.0
com.netease.mail,16.68,0.0
com.funshion.video.mobile,16.64,0.0
cn.goapk.market,16.62,0.0
com.togic.livevideo,16.6,0.0
com.pp.assistant,16.56,0.0
com.xunlei.cloud,16.51,0.0
com.uu.uunavi,16.5,0.0
com.yunlian.wewe,16.5,0.0
com.youzu.snsgz.qihoo360,16.47,0.0
com.letv.android.client,16.46,0.0
tv.pps.mobile,16.46,0.0
cn.kuaipan.android,16.44,0.0
com.taobao.taobao,16.42,0.0
com.qvod.player,16.39,0.0
com.soulgame.proxy.loveclear,16.37,0.0
com.sankuai.meituan.merchant,16.29,0.0
com.dw.fs.qh360,16.15,0.0
com.iflytek.inputmethod.oem,16.13,0.0
com.cleanmaster.mguard,16.11,0.0
com.qq.qcloud,16.08,0.0
com.autoconnectwifi.app,16.07,0.0
com.og.danjiddz.mi,16.06,0.0
com.gtgj.view,16.06,0.0
com.locojoy.immt_a_chs.mi,16.04,0.0
com.baidu.baidutranslate,16.03,0.0
com.kugou.android,15.95,0.0
com.boyaa.lordland.mini,15.91,0.0
com.baidu.input,15.9,0.0
com.alibaba.android.rimet,15.9,0.0
com.qqgame.happymj,15.87,0.0
com.bf.sgs.hdexp,15.87,0.0
com.disney.troz,15.86,0.0
com.kascend.video,15.85,0.0
com.chinamobile.contacts.im,15.85,0.0
cn.poco.pMix,15.84,0.0
com.devuni.flashlight,15.83,0.0
com.coomix.app.bus,15.83,0.0
com.google.android.googlequicksearchbox,15.78,0.0
com.fingersoft.hillclimb.noncmcc,15.73,0.0
cn.cntv,15.72,0.0
com.lenovo.leos.appstore,15.71,0.0
im.xingzhe,15.71,0.0
com.oupeng.browser,15.71,0.0
com.bjjpsk.jpskb,15.69,0.0
com.shuqi.controller,15.66,0.0
com.dede.ssz,15.65,0.0
com.alibaba.wireless,15.64,0.0
com.bf.sgs.hdexp.duoku,15.64,0.0
org.cocos2dx.FishingJoy2,15.6,0.0
com.tencent.castleclash,15.56,0.0
com.yunos.tvhelper,15.47,0.0
cn.readbible.holy,15.47,0.0
com.egame,15.45,0.0
com.qiyi.video,15.43,0.0
cn.com.tiros.android.navidog,15.42,0.0
com.popstar2.zplay,15.39,0.0
com.estrongs.android.pop,15.33,0.0
com.qihoo.secstore,15.33,0.0
com.yy.yymeet,15.29,0.0
com.nd.desktopcontacts,15.28,0.0
com.nearme.gamecenter,15.27,0.0
air.com.wuba.bangbang,15.27,0.0
com.xy.hjs,15.27,0.0
com.uucun105774.android.cms,15.25,0.0
com.melot.meshow,15.21,0.0
com.deyx.mobile,15.21,0.0
com.xunlei.downloadprovider,15.19,0.0
com.bf.sgs.hdexp.qh360,15.09,0.0
com.fingersoft.hillclimb,15.08,0.0
com.ifeng.newvideo,15.08,0.0
